"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1199",0,3,0,0,2,0,1,5,0,10
"1200",2,2,1,3,1,3,1,1,3,3
"1201",0,2,0,0,0,0,0,3,0,4
"1202",0,2,0,0,0,0,0,2,0,1
"1203",0,2,0,1,1,1,0,6,1,6
"1204",0,2,0,0,0,0,1,3,0,6
"1205",0,2,0,0,1,0,1,4,0,4
"1206",0,1,0,0,1,0,0,3,0,4
"1207",0,1,0,0,0,0,0,3,0,1
"1208",0,1,0,0,0,0,0,2,0,3
"1209",0,1,0,0,0,0,0,2,0,3
"1210",0,3,1,1,1,1,1,3,0,8
"1211",0,1,0,0,0,0,0,8,0,5
"1212",0,1,0,0,0,0,0,4,0,3
"1213",0,2,0,1,0,0,1,4,1,5
"1214",0,2,0,0,1,0,0,4,0,6
"1215",0,1,0,1,2,0,0,1,1,4
"1216",0,3,0,0,1,0,0,5,0,8
"1217",1,3,0,0,1,0,1,3,1,3
"1218",0,6,0,0,3,0,1,6,0,10
"1219",0,2,0,0,1,0,1,3,0,5
"1220",0,5,0,0,2,0,0,4,0,6
"1221",0,4,0,0,3,0,2,8,0,11
"1222",0,1,0,0,0,0,0,1,2,6
"1223",0,2,0,0,0,0,0,5,0,5
"1224",0,3,0,0,1,0,0,5,0,8
"1225",0,1,0,0,0,0,0,3,0,5
"1226",0,1,0,0,1,0,0,1,1,6
"1227",0,3,0,0,0,0,0,4,0,8
"1228",0,3,0,0,1,1,1,4,1,7
"1229",0,2,0,0,1,0,0,3,0,6
"1230",0,3,0,0,1,0,1,4,0,5
"1231",0,2,0,1,0,0,0,3,1,5
"1232",0,2,0,0,1,0,0,2,0,6
"1233",0,4,0,0,2,0,0,4,0,6
"1234",0,2,0,0,0,0,0,4,0,7
"1235",0,1,0,0,0,0,0,4,0,4
"1236",1,3,0,1,0,0,0,6,1,6
"1237",0,2,0,0,1,1,0,4,0,7
"1238",0,4,0,1,3,0,1,7,1,9
"1239",1,4,0,1,1,1,0,6,2,6
"1240",1,4,0,1,1,1,0,6,2,6
"1241",0,4,0,0,1,0,0,4,0,5
"1242",0,1,0,0,0,0,0,1,0,3
"1243",0,2,0,0,1,0,0,3,0,5
"1244",0,3,0,0,1,0,0,4,0,5
"1245",0,2,0,0,1,0,0,4,0,5
"1246",1,2,0,0,1,0,0,3,1,5
"1247",0,3,0,0,2,0,0,4,0,8
"1248",0,2,0,0,1,0,0,4,0,5
"1249",0,4,0,0,1,0,1,3,1,6
"1250",0,4,0,0,2,0,1,7,0,10
"1251",0,1,0,0,0,0,0,5,1,3
"1252",0,2,0,0,1,0,0,3,0,6
"1253",0,2,0,0,0,0,0,3,0,3
"1254",0,2,0,1,2,0,0,3,0,3
"1255",0,2,0,0,1,0,1,2,0,4
"1256",0,2,0,0,0,0,0,1,0,5
"1257",0,2,0,0,1,0,0,2,0,3
"1258",0,3,0,0,1,0,0,4,0,4
"1259",0,6,0,0,2,0,0,4,0,6
"1260",0,1,0,0,2,0,0,2,1,3
"1261",0,1,0,0,0,0,0,3,0,3
"1262",0,1,0,0,0,0,1,2,0,4
"1263",1,3,0,1,1,1,1,4,1,5
"1264",1,2,0,1,1,0,1,3,1,3
"1265",0,2,0,0,1,0,1,4,0,4
"1266",0,1,0,1,1,1,0,1,1,3
"1267",0,1,0,0,0,0,0,3,0,5
"1268",0,1,0,0,1,0,0,6,0,6
"1269",0,1,0,0,0,0,0,3,0,5
"1270",0,2,0,0,2,0,0,4,0,6
"1271",0,2,0,1,2,0,0,7,0,7
"1272",0,3,0,0,4,0,2,2,1,10
"1273",0,1,0,0,0,0,0,3,0,6
"1274",0,3,0,0,2,0,2,4,0,5
"1275",0,6,0,0,3,0,1,2,0,7
"1276",0,2,0,0,3,0,0,8,0,8
"1277",0,3,0,0,3,0,0,5,0,9
"1278",0,2,0,1,1,0,1,2,0,3
"1279",0,5,0,0,1,0,0,6,0,7
"1280",0,7,0,0,4,0,0,6,0,9
"1281",0,2,1,1,2,0,1,6,1,7
"1282",0,2,0,0,1,0,1,7,0,7
"1283",0,2,0,1,0,0,0,2,0,4
"1284",0,2,0,0,1,0,1,1,0,4
"1285",0,2,0,0,1,0,0,3,1,7
"1286",0,2,0,0,0,0,0,1,0,3
"1287",0,3,0,0,1,0,1,2,0,8
"1288",1,6,0,1,4,2,2,5,1,10
"1289",0,1,0,0,0,0,0,1,1,4
"1290",0,2,0,0,1,0,0,3,1,6
"1291",0,1,0,0,0,0,0,4,0,3
"1292",0,2,0,0,1,0,1,3,0,8
"1293",0,1,0,0,1,0,0,4,0,4
"1294",0,1,0,0,1,0,0,1,0,3
"1295",0,2,0,0,0,1,0,2,2,5
"1296",0,1,0,0,0,0,0,2,0,2
"1297",0,6,0,1,2,0,2,2,0,7
"1298",1,2,0,0,1,0,0,1,1,3
"1299",1,2,0,0,1,0,0,1,1,3
"1300",0,1,0,0,1,0,0,3,0,5
"1301",0,5,0,0,1,0,1,5,0,9
"1302",0,2,0,0,0,0,1,4,0,3
"1303",0,2,0,0,0,0,1,4,0,3
"1304",0,1,0,0,0,0,0,1,1,2
"1305",1,1,1,1,1,1,1,4,1,4
"1306",0,0,0,0,0,0,0,0,0,2
"1307",0,3,1,0,2,1,0,3,0,6
"1308",0,3,0,0,0,0,0,8,0,10
"1309",0,3,1,0,1,0,1,2,0,4
"1310",0,3,0,0,1,0,0,6,1,6
"1311",0,1,0,0,0,0,0,2,0,3
"1312",0,2,0,0,1,0,0,3,0,5
"1313",0,1,1,0,1,0,0,3,0,4
"1314",0,5,0,0,3,0,1,5,0,12
"1315",0,5,0,0,1,0,0,2,0,5
"1316",0,2,0,0,0,0,0,2,0,7
"1317",1,4,0,0,2,1,2,5,0,8
"1318",0,3,0,0,1,0,0,4,0,9
"1319",0,2,0,1,0,0,0,3,2,4
"1320",0,1,0,0,1,0,0,2,0,2
"1321",0,2,0,1,0,1,0,4,2,4
"1322",0,4,0,0,1,0,0,5,0,8
"1323",0,5,0,0,1,0,1,2,0,8
"1324",0,3,0,0,2,1,2,4,0,5
"1325",1,5,0,0,1,0,1,3,1,8
"1326",0,5,0,0,3,0,1,7,1,10
"1327",0,3,0,0,2,0,0,7,0,9
"1328",1,5,0,1,2,0,1,2,1,10
"1329",0,1,0,0,0,0,0,3,0,4
"1330",0,2,0,0,2,0,0,3,1,6
"1331",0,6,0,0,4,0,0,6,0,10
"1332",0,4,0,0,2,0,1,3,0,7
"1333",0,1,0,0,0,0,0,5,0,3
"1334",0,2,0,0,0,0,0,3,0,4
"1335",0,2,0,1,1,0,2,4,1,9
"1336",0,0,0,0,0,0,0,2,0,4
"1337",0,0,0,0,0,0,0,1,0,0
"1338",0,1,0,0,0,0,0,3,0,2
"1339",0,1,0,1,0,0,0,2,1,5
"1340",0,1,0,0,0,0,0,2,0,4
"1341",0,1,0,0,0,0,0,1,0,2
"1342",0,4,0,0,2,0,2,4,0,8
"1343",0,4,0,0,3,0,1,4,0,7
"1344",0,2,0,0,1,0,0,2,0,6
"1345",1,3,1,0,3,0,0,6,1,6
"1346",0,3,0,0,1,0,1,2,0,6
"1347",1,2,1,0,1,0,1,4,1,4
"1348",0,1,0,0,0,0,0,4,0,7
"1349",1,1,0,0,0,0,0,2,1,4
"1350",0,3,0,1,2,1,1,4,1,6
"1351",0,4,1,0,2,1,1,3,0,7
"1352",0,2,1,0,1,1,1,2,0,4
"1353",0,2,0,1,2,0,1,4,0,5
"1354",0,1,0,0,0,0,0,1,0,3
"1355",0,1,0,0,0,0,0,1,0,6
"1356",0,2,0,0,1,0,0,3,0,5
"1357",0,2,0,0,1,0,0,3,0,5
"1358",0,3,0,0,1,0,0,4,0,6
"1359",0,2,0,0,1,0,0,4,0,5
"1360",0,4,0,0,4,0,2,6,0,6
"1361",0,2,0,0,1,0,1,3,1,3
"1362",0,2,0,0,1,0,1,3,1,3
"1363",0,2,0,0,0,0,1,5,0,7
"1364",0,6,0,0,2,0,1,2,0,8
"1365",0,1,0,0,0,0,0,4,0,6
"1366",0,1,0,0,1,0,0,5,0,5
"1367",0,2,0,0,2,0,0,5,0,6
"1368",1,2,0,1,0,0,1,2,1,5
"1369",0,0,0,0,0,0,0,3,1,4
"1370",1,4,0,1,2,0,1,3,2,7
"1371",0,4,0,0,2,1,1,5,0,6
"1372",0,2,0,0,1,0,0,5,0,9
"1373",1,2,0,1,1,0,1,2,3,4
"1374",0,3,0,0,3,0,0,4,0,5
"1375",0,1,0,0,0,0,0,2,0,1
"1376",0,1,0,0,0,0,0,2,0,3
"1377",0,3,0,0,2,0,1,5,0,7
"1378",0,2,0,1,1,0,0,4,0,5
"1379",0,3,0,0,1,0,1,5,0,7
"1380",0,2,0,1,0,0,0,2,1,3
"1381",0,4,0,0,3,0,0,6,0,7
"1382",0,2,0,0,2,0,0,4,0,6
"1383",0,3,0,0,2,0,2,2,0,4
"1384",0,2,0,0,0,0,0,1,0,1
"1385",1,4,1,0,1,0,1,2,1,4
"1386",0,1,0,0,0,0,0,3,1,3
"1387",0,6,0,0,2,0,1,5,0,9
"1388",0,3,0,0,1,0,0,6,0,6
"1389",0,2,0,0,0,0,0,4,1,6
"1390",1,2,0,1,2,0,0,4,2,6
"1391",0,1,0,0,0,0,0,2,0,3
"1392",0,2,0,2,2,0,1,5,0,7
"1393",0,2,0,0,1,0,0,4,0,6
"1394",0,2,0,0,1,0,0,4,0,7
"1395",1,6,0,1,4,0,0,5,0,7
"1396",0,2,0,1,2,0,1,5,0,7
"1397",0,1,0,0,1,0,0,3,0,4
"1398",0,0,0,1,0,0,0,2,0,3
"1399",0,4,0,0,0,0,0,3,0,2
"1400",0,4,0,0,0,0,0,3,0,2
"1401",0,3,0,0,2,0,2,2,0,5
"1402",0,0,0,0,2,0,1,6,0,11
"1403",0,0,0,0,2,0,1,6,0,11
"1404",0,1,0,0,0,0,0,3,0,3
"1405",0,5,1,0,4,1,3,4,1,8
"1406",0,2,0,0,1,0,0,2,0,6
"1407",1,3,1,1,2,1,0,4,1,7
"1408",1,7,0,0,2,0,0,4,2,8
"1409",0,2,0,0,0,0,0,4,0,6
"1410",1,4,1,1,1,1,0,4,1,6
"1411",0,2,0,1,0,0,0,5,2,5
"1412",0,2,0,0,2,0,1,3,0,4
"1413",0,2,0,0,2,0,2,2,0,9
"1414",0,5,0,0,0,0,0,7,0,7
"1415",0,3,0,1,1,0,0,2,1,4
"1416",0,2,0,0,0,0,0,3,0,3
"1417",1,3,0,1,2,1,1,7,1,6
"1418",0,2,0,0,1,0,0,2,0,3
"1419",0,0,0,0,0,0,0,1,0,2
"1420",0,1,0,0,0,0,0,6,0,4
"1421",0,3,0,1,3,0,0,5,0,9
"1422",0,1,0,0,0,0,0,2,0,4
"1423",0,3,0,0,0,0,0,3,0,5
"1424",0,2,0,1,2,0,0,2,0,7
"1425",0,4,1,1,1,0,0,3,0,9
"1426",0,4,0,0,2,0,1,3,0,8
"1427",0,3,0,0,1,0,0,3,0,7
"1428",0,2,0,0,1,0,0,4,0,7
"1429",0,1,0,0,0,0,0,2,0,0
"1430",0,5,0,0,2,0,0,8,0,11
"1431",0,1,0,0,0,0,0,2,0,6
"1432",1,2,0,1,0,0,0,2,1,7
"1433",0,2,0,0,0,0,0,2,0,5
"1434",0,3,0,1,1,0,0,2,0,6
"1435",1,1,0,1,0,0,0,3,1,3
"1436",0,4,0,0,2,0,0,7,0,5
"1437",0,2,0,0,0,0,0,4,0,8
"1438",0,3,0,1,1,0,1,4,0,5
"1439",0,2,0,0,2,0,0,5,0,5
"1440",0,2,0,0,1,0,0,4,0,3
"1441",0,2,0,0,0,0,0,4,1,7
"1442",0,2,0,0,1,0,1,2,0,4
"1443",0,2,0,0,0,0,0,1,0,3
"1444",0,2,0,0,2,0,0,7,0,6
"1445",1,2,0,0,2,1,1,4,2,5
"1446",0,1,0,0,0,0,0,4,1,5
"1447",0,2,0,0,0,0,0,2,0,3
"1448",0,4,0,0,1,0,0,8,0,10
"1449",0,2,1,0,1,0,0,4,0,6
"1450",1,2,0,3,0,1,0,5,3,7
"1451",1,3,0,1,0,0,0,4,2,6
"1452",1,4,0,1,2,1,1,6,2,9
"1453",1,4,0,1,2,1,1,6,2,9
"1454",1,4,0,1,2,1,1,6,2,9
"1455",0,4,1,0,3,1,1,5,0,8
"1456",0,0,0,0,0,0,0,0,0,3
"1457",0,2,0,0,0,0,0,4,0,3
"1458",0,4,0,0,3,1,0,4,0,7
"1459",0,2,0,0,0,0,0,4,0,6
"1460",0,2,0,0,1,0,0,6,0,5
"1461",0,2,0,0,0,0,0,2,0,3
"1462",0,3,0,0,2,1,0,6,0,6
"1463",0,3,0,0,1,0,0,3,0,6
"1464",0,1,1,0,1,0,0,4,0,6
"1465",0,1,0,0,1,1,0,6,1,7
"1466",0,4,0,0,1,0,0,5,0,4
"1467",0,4,0,0,0,0,0,3,0,6
"1468",0,2,0,0,0,0,0,5,0,6
"1469",0,1,0,1,0,0,0,3,1,4
"1470",0,2,0,0,1,1,0,4,1,4
"1471",0,2,0,1,1,0,1,2,1,2
"1472",0,0,0,0,0,0,0,0,0,3
"1473",0,1,0,0,1,0,0,5,0,4
"1474",0,5,0,1,4,0,1,5,0,8
"1475",0,3,0,1,1,0,0,5,2,4
"1476",0,2,0,1,0,1,0,1,1,3
"1477",0,2,0,0,0,0,1,2,0,6
"1478",0,0,0,0,0,0,0,3,0,7
"1479",0,3,0,0,2,0,0,4,0,6
"1480",0,1,1,1,1,1,0,7,2,8
"1481",2,1,0,2,0,1,0,5,3,5
"1482",0,1,0,1,1,0,0,3,0,5
"1483",0,2,0,0,2,0,1,5,0,7
"1484",0,0,0,0,0,0,0,0,0,2
"1485",0,1,0,0,0,0,0,4,1,6
"1486",1,4,0,1,1,0,1,5,1,8
"1487",0,2,0,0,1,0,1,1,0,2
"1488",0,1,0,0,0,0,0,3,0,2
"1489",0,2,0,1,1,0,0,6,2,7
"1490",0,2,0,0,2,0,0,4,0,8
"1491",0,2,0,0,0,0,0,2,0,6
"1492",0,1,0,0,1,0,0,3,0,3
"1493",0,3,0,0,1,0,0,2,0,7
"1494",1,4,0,1,1,1,0,1,1,6
"1495",0,1,0,0,1,0,0,2,0,4
"1496",1,1,0,1,0,0,0,1,1,2
"1497",0,2,0,1,0,0,0,6,1,4
"1498",0,4,0,0,2,1,1,3,1,5
"1499",0,4,0,1,2,0,0,6,0,10
"1500",0,1,0,0,0,0,0,2,0,3
"1501",0,2,0,0,1,0,0,3,0,6
"1502",1,2,0,0,0,0,0,2,0,5
"1503",0,1,0,0,1,0,0,2,0,4
"1504",0,2,0,1,0,0,0,4,1,5
"1505",0,0,0,0,0,0,0,4,0,4
"1506",0,1,0,0,0,0,0,2,0,1
"1507",0,1,0,0,0,0,0,3,0,4
"1508",0,2,0,0,0,0,0,2,0,6
"1509",0,2,0,1,2,0,0,5,0,7
"1510",0,1,0,0,1,0,0,2,0,5
"1511",0,4,0,0,4,0,3,5,0,11
"1512",1,4,1,1,3,1,1,6,1,5
"1513",0,1,0,1,1,0,0,7,0,5
"1514",0,1,0,1,1,0,0,8,0,8
"1515",0,3,0,0,1,0,1,7,1,7
"1516",0,4,0,1,3,0,1,3,0,8
"1517",0,3,0,1,1,1,1,1,1,3
"1518",0,2,0,0,0,0,0,4,0,7
"1519",0,3,0,1,0,0,0,5,0,5
"1520",0,2,0,0,1,0,0,4,1,5
"1521",0,1,0,0,2,0,0,6,0,7
"1522",0,2,0,0,2,0,0,2,0,5
"1523",0,3,0,0,0,0,0,3,1,4
"1524",0,3,0,0,0,0,0,3,1,4
"1525",1,1,1,1,1,1,1,4,1,4
"1526",1,2,0,0,0,1,0,0,2,3
"1527",0,1,0,1,1,0,0,7,0,6
"1528",0,1,0,1,1,0,0,7,0,6
"1529",0,1,0,1,0,1,1,1,1,2
"1530",0,3,0,0,1,0,0,4,1,4
"1531",0,1,0,0,0,0,0,2,0,4
"1532",0,3,0,0,2,0,2,3,0,8
"1533",1,2,1,2,1,1,1,4,1,6
"1534",0,3,0,0,0,0,1,7,0,10
"1535",0,2,0,0,0,0,0,4,0,6
"1536",0,3,0,0,2,0,2,4,0,8
"1537",0,3,0,1,1,0,0,2,1,3
"1538",0,3,0,1,1,0,0,2,1,3
"1539",0,1,0,0,0,0,0,4,2,5
"1540",0,1,0,0,0,0,0,4,2,5
"1541",0,2,0,1,2,0,0,5,0,9
"1542",0,2,0,0,0,0,0,2,1,6
"1543",0,2,0,0,0,0,0,1,0,5
"1544",0,1,0,0,0,0,0,5,0,3
"1545",0,1,0,0,0,0,0,5,0,3
"1546",0,1,0,0,1,0,0,3,0,7
"1547",0,4,0,0,2,0,1,4,1,6
"1548",0,3,0,0,1,0,0,5,0,7
"1549",0,4,0,0,2,0,0,4,0,7
"1550",1,1,0,1,0,1,0,1,1,6
"1551",1,2,1,2,1,1,1,4,1,6
"1552",0,4,0,0,2,1,0,5,0,7
"1553",0,1,0,1,0,0,0,5,1,3
"1554",0,2,0,1,0,0,1,2,1,2
"1555",0,4,0,0,1,0,1,3,1,8
"1556",0,1,0,0,0,0,0,2,0,2
"1557",0,3,0,0,0,0,0,3,1,5
"1558",0,5,0,0,3,0,1,5,1,8
"1559",0,1,0,1,1,0,0,3,1,4
"1560",0,2,0,0,1,0,1,3,0,6
"1561",0,2,0,0,1,0,1,3,0,4
"1562",0,2,0,0,1,0,1,3,0,4
"1563",0,2,0,0,0,0,0,6,0,5
"1564",0,5,0,0,3,0,2,4,0,6
"1565",0,2,0,1,0,0,0,5,0,7
"1566",0,4,0,0,2,0,1,2,1,6
"1567",0,2,0,0,1,0,1,3,0,4
"1568",0,1,0,0,0,0,0,3,0,5
"1569",0,6,0,0,3,1,2,2,0,5
"1570",0,1,0,0,0,0,0,2,0,3
"1571",0,1,0,0,0,0,0,2,0,3
"1572",0,1,0,0,0,0,0,2,0,3
"1573",1,1,1,0,0,0,0,4,1,7
"1574",0,0,0,0,0,0,0,2,0,3
"1575",0,4,0,0,2,0,1,3,0,5
"1576",0,4,0,0,3,0,0,4,0,6
"1577",0,1,1,0,0,1,0,3,0,5
"1578",0,7,0,0,3,1,1,6,0,12
"1579",0,5,0,0,2,0,2,4,0,7
"1580",0,2,0,0,1,0,1,1,0,5
"1581",2,2,1,2,1,1,0,6,3,8
"1582",0,3,0,2,0,0,0,5,1,6
"1583",0,2,0,0,1,0,1,4,0,7
"1584",0,4,0,0,1,0,1,4,0,7
"1585",0,1,0,0,1,0,1,4,0,3
"1586",0,0,0,0,0,0,0,2,0,4
"1587",0,2,0,1,1,1,0,5,1,6
"1588",0,1,0,0,0,0,0,7,0,7
"1589",0,3,0,0,2,0,1,5,0,8
"1590",0,1,0,0,0,0,0,3,0,5
"1591",0,2,0,0,1,0,0,4,0,6
"1592",0,3,0,0,1,0,1,5,0,8
"1593",0,2,0,0,0,0,0,3,0,5
"1594",0,2,0,0,2,0,0,8,0,7
"1595",0,3,0,1,1,1,1,3,1,6
"1596",0,3,0,0,0,0,1,5,0,6
"1597",0,3,0,1,2,0,2,4,0,7
"1598",0,2,0,0,1,0,1,3,0,5
"1599",0,1,0,0,0,0,0,2,0,3
"1600",0,5,0,0,4,0,2,8,0,13
"1601",0,5,0,0,4,0,2,8,0,13
"1602",0,3,0,0,2,0,0,4,0,5
"1603",0,3,0,0,0,0,0,4,0,3
"1604",1,2,0,0,0,1,0,1,1,3
"1605",0,2,0,0,2,0,1,4,0,8
"1606",0,1,0,0,0,0,0,3,1,3
"1607",0,1,0,0,0,0,0,3,1,3
"1608",0,1,0,0,0,0,0,3,1,3
"1609",0,2,1,1,1,1,0,3,0,4
"1610",0,3,0,0,0,0,0,7,0,10
"1611",0,4,0,1,3,1,1,9,2,10
"1612",0,2,0,0,1,0,0,2,0,4
"1613",0,2,0,0,0,0,0,5,0,4
"1614",0,5,0,0,2,0,1,6,0,8
"1615",0,3,0,0,1,1,2,2,1,4
"1616",0,3,0,0,1,0,0,4,0,8
"1617",0,1,0,0,0,0,0,4,1,7
"1618",0,3,0,1,3,0,0,4,0,8
"1619",0,3,0,1,3,0,0,4,0,8
"1620",0,3,0,1,3,0,0,4,0,8
"1621",0,3,0,1,3,0,0,4,0,8
"1622",0,3,0,1,3,0,0,4,0,8
"1623",0,3,0,1,3,0,0,4,0,8
"1624",0,3,0,1,3,0,0,4,0,8
"1625",0,3,0,1,3,0,0,4,0,8
"1626",0,3,0,1,3,0,0,4,0,8
"1627",0,3,0,1,3,0,0,4,0,8
"1628",0,3,0,1,3,0,0,4,0,8
"1629",0,3,0,1,3,0,0,4,0,8
"1630",0,3,0,1,3,0,0,4,0,8
"1631",0,3,0,1,3,0,0,4,0,8
"1632",0,3,0,1,3,0,0,4,0,8
"1633",0,3,0,1,3,0,0,4,0,8
"1634",0,3,0,1,3,0,0,4,0,8
"1635",0,3,0,1,3,0,0,4,0,8
"1636",0,3,0,1,3,0,0,4,0,8
"1637",0,3,0,1,3,0,0,4,0,8
"1638",0,3,0,1,3,0,0,4,0,8
"1639",0,3,0,1,3,0,0,4,0,8
"1640",0,3,0,1,3,0,0,4,0,8
"1641",0,3,0,1,3,0,0,4,0,8
"1642",0,3,0,1,3,0,0,4,0,8
"1643",0,3,0,1,3,0,0,4,0,8
"1644",0,3,0,1,3,0,0,4,0,8
"1645",0,3,0,1,3,0,0,4,0,8
"1646",0,3,0,1,3,0,0,4,0,8
"1647",0,3,0,1,3,0,0,4,0,8
"1648",0,3,0,1,3,0,0,4,0,8
"1649",0,3,0,1,3,0,0,4,0,8
"1650",0,3,0,1,3,0,0,4,0,8
"1651",0,3,0,1,3,0,0,4,0,8
"1652",0,3,0,1,3,0,0,4,0,8
"1653",0,3,0,1,3,0,0,4,0,8
"1654",0,3,0,1,3,0,0,4,0,8
"1655",0,3,0,1,3,0,0,4,0,8
"1656",0,3,0,1,3,0,0,4,0,8
"1657",0,3,0,1,3,0,0,4,0,8
"1658",0,3,0,1,3,0,0,4,0,8
"1659",0,3,0,1,3,0,0,4,0,8
"1660",0,3,0,1,3,0,0,4,0,8
"1661",0,3,0,1,3,0,0,4,0,8
"1662",0,3,0,1,3,0,0,4,0,8
"1663",0,3,0,1,3,0,0,4,0,8
"1664",0,3,0,1,3,0,0,4,0,8
"1665",0,3,0,1,3,0,0,4,0,8
"1666",0,3,0,1,3,0,0,4,0,8
"1667",0,3,0,1,3,0,0,4,0,8
"1668",0,3,0,1,3,0,0,4,0,8
"1669",0,3,0,1,3,0,0,4,0,8
"1670",0,3,0,1,3,0,0,4,0,8
"1671",0,3,0,1,3,0,0,4,0,8
"1672",0,3,0,1,3,0,0,4,0,8
"1673",0,3,0,1,3,0,0,4,0,8
"1674",0,3,0,1,3,0,0,4,0,8
"1675",0,3,0,1,3,0,0,4,0,8
"1676",0,3,0,1,3,0,0,4,0,8
"1677",0,3,0,1,3,0,0,4,0,8
"1678",0,3,0,1,3,0,0,4,0,8
"1679",0,3,0,1,3,0,0,4,0,8
"1680",0,3,0,1,3,0,0,4,0,8
"1681",0,3,0,1,3,0,0,4,0,8
"1682",0,3,0,1,3,0,0,4,0,8
"1683",0,3,0,1,3,0,0,4,0,8
"1684",0,3,0,1,3,0,0,4,0,8
"1685",0,3,0,1,3,0,0,4,0,8
"1686",0,3,0,1,3,0,0,4,0,8
"1687",0,3,0,1,3,0,0,4,0,8
"1688",0,3,0,1,3,0,0,4,0,8
"1689",0,3,0,1,3,0,0,4,0,8
"1690",0,3,0,1,3,0,0,4,0,8
"1691",0,3,0,1,3,0,0,4,0,8
"1692",0,3,0,1,3,0,0,4,0,8
"1693",0,3,0,1,3,0,0,4,0,8
"1694",0,3,0,1,3,0,0,4,0,8
"1695",0,3,0,1,3,0,0,4,0,8
"1696",0,3,0,1,3,0,0,4,0,8
"1697",0,3,0,1,3,0,0,4,0,8
"1698",0,3,0,1,3,0,0,4,0,8
"1699",0,1,0,0,0,0,0,2,1,4
"1700",1,3,0,0,1,0,0,3,1,5
"1701",0,2,0,0,1,0,0,3,0,4
"1702",0,3,0,1,0,1,0,3,2,5
"1703",0,4,0,0,2,0,1,6,0,7
"1704",2,2,0,1,1,1,1,3,2,3
"1705",0,1,0,1,1,0,0,6,0,7
"1706",0,1,0,0,1,0,0,8,0,6
"1707",0,0,0,0,0,0,0,1,0,2
"1708",0,4,0,0,1,0,0,7,0,9
"1709",0,0,0,0,0,0,0,0,0,3
"1710",0,3,0,0,2,0,0,5,0,8
"1711",0,1,0,0,0,0,0,5,1,4
"1712",0,2,0,1,0,0,0,4,1,4
"1713",0,2,0,0,0,0,0,3,0,5
"1714",0,2,0,0,0,0,0,3,0,5
"1715",0,2,0,0,0,0,0,3,0,5
"1716",0,2,0,0,0,0,0,3,0,5
"1717",0,5,0,0,1,0,0,4,0,8
"1718",1,3,0,0,1,0,0,7,1,5
"1719",0,1,0,0,0,0,0,2,0,2
"1720",0,2,0,0,0,0,0,4,0,4
"1721",0,3,0,0,0,0,0,2,0,3
"1722",0,3,0,0,1,0,1,2,0,6
"1723",0,3,1,0,2,1,2,6,0,6
"1724",0,2,0,0,0,0,0,3,0,4
"1725",0,1,0,1,0,1,0,2,2,3
"1726",0,2,0,0,0,0,0,5,0,4
"1727",0,2,0,0,0,0,0,4,1,7
"1728",0,3,0,1,2,1,2,5,1,5
"1729",0,2,0,0,0,0,0,3,0,2
"1730",0,2,0,0,0,0,0,3,0,4
"1731",0,2,1,0,1,1,1,2,0,5
"1732",0,3,0,0,1,1,1,3,0,6
"1733",0,2,0,0,0,0,0,2,0,3
"1734",0,1,0,0,1,0,0,4,1,5
"1735",0,6,0,2,5,1,1,7,2,10
"1736",1,5,0,0,2,1,1,5,1,8
"1737",0,2,0,0,2,1,1,2,1,5
"1738",0,2,0,0,0,0,0,6,0,6
"1739",0,2,0,0,0,0,0,3,0,6
"1740",0,3,0,0,3,0,1,2,1,7
"1741",0,5,0,0,3,0,1,5,0,7
"1742",0,3,0,0,1,0,0,3,0,5
"1743",1,1,0,0,1,0,1,4,1,2
"1744",1,3,1,2,0,1,0,4,2,7
"1745",0,2,0,0,0,0,0,2,0,1
"1746",0,1,0,0,0,0,0,2,0,2
"1747",0,3,0,0,3,0,1,4,0,5
"1748",0,4,0,1,3,0,0,6,0,6
"1749",0,2,0,0,0,0,0,3,0,4
"1750",0,1,0,0,0,0,0,4,0,3
"1751",0,2,0,1,0,0,0,3,2,4
"1752",0,1,0,0,3,0,1,4,0,5
"1753",0,3,0,0,1,0,0,5,0,6
"1754",2,5,1,2,2,3,2,1,3,10
"1755",2,5,1,2,2,3,2,1,3,10
"1756",2,5,1,2,2,3,2,1,3,10
"1757",2,5,1,2,2,3,2,1,3,10
"1758",2,6,1,2,2,2,1,2,3,11
"1759",0,3,0,0,1,0,0,10,0,7
"1760",0,2,0,0,1,0,1,7,0,7
"1761",0,2,0,0,1,0,0,2,0,6
"1762",0,2,0,0,1,0,0,2,0,6
"1763",0,4,0,0,0,0,0,4,0,9
"1764",0,1,0,0,1,0,1,6,0,8
"1765",1,3,1,1,2,2,2,5,1,5
"1766",0,4,0,0,3,0,1,4,0,8
"1767",0,2,0,0,0,0,0,4,0,7
"1768",0,3,0,1,1,0,0,4,0,8
"1769",1,2,0,1,0,0,0,1,1,6
"1770",0,1,0,0,0,0,0,5,0,8
"1771",0,3,0,1,0,1,1,5,1,7
"1772",0,3,0,0,2,0,0,4,0,7
"1773",0,3,0,0,2,0,1,2,0,6
"1774",0,3,0,0,2,0,2,5,1,5
"1775",0,4,0,0,1,1,1,1,1,6
"1776",0,5,0,0,2,0,1,2,0,7
"1777",0,4,1,0,2,1,2,6,0,8
"1778",0,1,0,0,1,0,0,3,0,3
"1779",0,2,0,1,1,0,0,2,0,4
